""	E9.5_vivo_RNA	E12.5_vivo_RNA	E18.5_vivo_RNA	Primordial_NGO_vivo_RNA	Preantral_P14_vivo_RNA	Antral_FGO_vivo_RNA	PGCLCs_H18_RNA	c7_H18_RNA	c13_H18_RNA	c34_H18_RNA
Cnksr1	3.44995399180545	1.98879938025479	1.26637329576796	0.738431862163989	0.125178815980403	0.0970605425875138	3.9596894469306	1.96897318379834	0.51435529297707	0.662618299442512
Zfp593	5.90856254360957	5.2750721274586	5.22498772249822	5.44490786126736	5.39825101903106	5.31882139208302	6.01154004624257	4.97610807272432	4.0146414696223	4.40359660406153
E130218I03Rik	1.26120373183385	1.1659793273026	2.68733552222927	2.35678091763486	2.4859506506232	2.13247813471464	2.31547351700491	2.30511896888055	1.16137908371838	2.1455211149323
C4H1orf232	1.40731073991294	1.33501662607909	0	0	0	0	0	0.196213669106861	0	0.17279574468521
Grrp1	3.14661122292832	2.0682867588832	0	0.469224765137577	0	0.046368602080009	0.497724168991965	0.196213669106861	0.349820232844819	0
Gm42325	0	0	0	0	0	0	0	0	0	0
Pdik1l	2.71934813749097	3.55948771507435	4.5361744284422	3.6012324595834	5.10380637460017	4.41381410848547	3.56573655215967	4.1640006856154	3.7380319861197	3.88704130253097
Trim63	0.288285254557157	0.61756927038984	0	0	0.240742727458948	0	0	1.34114836029045	0	0.848178795869886
Slc30a2	4.31024814523793	4.30262465663811	0.201197375250307	0	3.50523003000507	1.7352594317276	5.48000404308162	3.84437955871602	1.21198447496025	1.15099712251942
Extl1	0.464714628114153	1.63175168389835	2.13383382628607	2.06120369782232	1.672355743383	1.79943472756389	0.803701852184527	2.06511517519511	4.06822669685196	2.75437576195552
Pafah2	2.21662017238996	1.64619092985703	2.22201041324749	1.97568246431086	1.17761869580031	0.755692957118941	2.65674344182075	3.65524021084994	2.83351415903425	0.859597565010335
Gm30453	0	0.237749993632475	0	0	0	0	0	0.350353018629201	0	0
1700021N21Rik	0	0	0	0	0	0	0	0	0	0
Stmn1	9.40600789497257	9.37961164073962	9.1763885806183	8.36943105856348	6.55016152856102	6.18126129311628	8.80758943088741	9.06737722941507	8.70529172697347	5.99142919611949
Paqr7	0.32770394326537	0.201306521493585	0.201197375250307	0	0	0.0976131740748542	1.49669950945474	1.21297087137057	0.214714251043626	0.381003289718215
Aunip	3.62167340456473	3.77425572815905	4.61665873859413	4.83117510074287	5.87913550843013	5.7287702827296	4.46320490440906	3.82288001388746	3.08983832934662	5.89559161025829
Mtfr1l	5.10639677251217	6.31716557402417	7.63311080683121	6.615800028973	6.70030788861123	6.35679241033644	5.11740569767378	6.87773359424338	7.54813131598601	6.51466541405073
Selenon	3.67497996518347	0.760552834428287	1.99178322210619	1.00080340319388	0.161592248988736	0.315632692533462	2.11819273231888	3.40216722116708	2.61331147624474	0.763317491234797
Man1c1	1.90668360265293	0.725234875038833	3.87475052609167	3.365661453267	2.75404040801896	3.29348886513187	1.89994930108394	2.84581746587517	4.16515393007278	3.98812161796647
Mir6403	0	0	0	0	0	0	0	0	0	0
Gm42326	0	0	0	0	0	0	0	0.359079564668138	0	0
Ldlrap1	2.03514767177661	2.37749167742184	3.391865810799	1.11866863462399	4.4446815502054	3.95303246272467	3.54444734269404	4.28078461306368	3.60706945190957	4.18203285123609
Maco1	6.51144523921185	6.63058865789524	6.76100318258505	7.06247844094199	7.39599716149223	7.84795952245682	6.77825698591121	7.18131844746125	7.65359705087274	7.38689544114817
Rhd	2.150153452958	2.48854463452907	4.30915681809721	5.5676913188426	6.63270074460113	7.18320057484457	1.80853510524441	1.90591948679874	4.62514211231557	5.92134082309717
Tmem50a	5.23564444234502	5.49227456701487	5.64581088378213	6.55534435975822	7.52758541149216	7.11588395816456	6.1265426168432	5.81147231593085	4.45815363340748	6.43473280014087
Rsrp1	7.92546681183624	6.91662538805895	6.35900485638249	6.19896040287321	4.88146584281561	6.19744831968148	7.56986728411928	6.79746586732698	6.89988286777854	5.21738104185751
Syf2	5.91012929956097	5.21570478536177	5.72017556934543	6.51385656522008	6.94755268271514	6.81640815466404	5.82973804873572	5.55964596387104	5.89033514016346	7.70633697379848
Gm42327	0	0	0	0	0	0	0	0.359079564668138	0	0
LOC108168714	0	0	0	0	0	0	0	0	0	0
Runx3	0	0.61756927038984	0	0.816360376508243	0	0	0.457478043716555	1.42664019401311	1.41731104557104	0.74793357472509
Clic4	7.34786497595231	7.20865476187874	6.05607652924835	5.19727604266188	7.50660208287042	7.31537066118373	7.66547992963632	7.66668675459355	7.0958514267218	7.90898322181711
Gm30767	0	0	0.57674054925685	0	0.0635238666917011	0.0976131740748542	0	0.491861886328464	0.51435529297707	0
Gm30701	0	0	0	0	0	0	0	0	0	0
Gm12984	0	0	0	0	0	0	0	0.295648217221603	0	0.171168744177097
Srrm1	7.62673950361494	7.93391970541265	7.34799759140738	7.16206378975465	5.96462822252083	7.00734543147988	7.71581361540259	7.95720855397021	8.06258923569925	6.64053060648244
Ncmap	1.45543189673459	3.19324667137593	0.596633553031802	0.226182624844049	2.71362613759611	1.10777238079319	1.53982274571156	4.38052517707282	2.54691087940459	1.92992999431153
Rcan3	3.93629985992832	4.96793353793862	6.47087643369936	6.46383446376322	7.00654323087422	6.8024681324604	3.50756800172057	5.60537048084021	6.0279165100735	6.98070006866268
Mir700	0	0	0	0	0	0	0	0	0	0
Nipal3	3.91914770396483	3.78300409178465	3.49381818859492	4.70035965407335	3.97948321955957	3.61523860190143	3.93455466424528	3.16199792465249	3.91827217441209	3.11735177702895
Stpg1	0.819646220121761	0	0.545712738842744	0.487808581068529	0.801577083562629	0.963672540931634	0.206363669295821	0.646001235850804	1.71451460346753	0.78806194857706
Grhl3	4.54909897775043	3.84575886068409	0.826025232761151	0.670507694791999	0	0	6.32059036727666	4.02418526845643	1.39594404262397	0.173969135432259
Gm30888	0	0	0	0	0	0	0	0	0	0
1700029M20Rik	0	0.678494445896238	0.826025232761151	0	0	0	0	0	0.627599283209845	0
Gm30941	0	0	0	0	0	0.046368602080009	0	0	0	0
Ifnlr1	3.1114745669556	2.73566980590468	0.57674054925685	0	1.5634430080727	1.44401765386883	3.89594493456163	3.22169966942008	0.380003993416035	0.774509432510782
Il22ra1	0	0	1.23937144825628	0.915822372374675	0	0	0	0	0.725427464145743	0
Myom3	0.169283518500576	0	4.5987773946287	0.0781365968773445	0.890746931415451	1.88227731090424	0	0.992901562028895	3.9518445326532	0.995886914259721
Srsf10	7.25418780941426	7.34233868758179	6.70024330596691	6.19033987609516	5.32217471848288	5.88325101957614	7.09367418855085	7.01234063644124	7.53517873666656	5.45400908601896
Pnrc2	6.30913218692775	5.33397928583417	6.29733427309979	5.88091545220927	3.53842006950074	1.32887581820526	6.26251181051529	5.07989835365539	5.22787853081498	1.43573015057383
Cnr2	0.594579457906516	0.487484881406358	0	0	0	0	0	0	0	0
Fuca1	4.58022000549413	4.40216513264916	5.79122129262924	4.82871540999056	5.4028140693998	5.07475160058563	4.77105479601055	5.23692570994404	5.44093775890941	5.21959716218866
Hmgcl	6.18843211363328	5.59731214257645	4.44014951721283	2.82932168210267	2.5256442066449	1.42149259175343	6.18986887257451	5.52052228175828	4.48275267506138	3.3277064433373
Gale	4.90929767813605	5.28061203787332	4.92307170540268	3.00821896922432	5.32025023637365	4.36110172555355	5.25249910951797	5.32246069976758	5.41309036745769	5.2245405921433
Lypla2	5.30000861568403	5.23493902856812	6.10685813868914	5.46207913054738	3.59697508847122	2.65139310286288	5.16247798343993	4.95637539935411	5.9687124688601	3.93120088376414
Pithd1	5.2736105523491	5.11951328425829	5.18626296123337	4.29073310491757	6.15392407218769	6.01554264071663	4.46815906171465	4.8326239907837	6.59576126849687	6.43716004294187
Eloa	4.57986743718812	4.5099564792095	6.60220887485883	5.88183562534258	6.19303892127313	3.81656139790223	4.24936038973059	4.5612105137445	6.96529050619198	5.94069639368319
LOC115489947	0	0	0	0.918284274886722	0.371544994118698	0.128450463341841	0	0	0	0.183768797337409
Rpl11	11.5709441763871	11.4739033300214	10.6837590377966	11.3522187412632	9.39276267533286	9.28423660641907	11.2043146573674	11.3000464133881	10.6087486998853	9.14749164100658
Gm42329	0	0	0	0	0	0	0	0	0	0
Id3	8.25409424667591	8.67047964644786	8.98206425530889	4.88424062141539	7.20729405830225	2.13190185893142	8.54649699797483	8.76801274844806	8.51805203764718	5.27897566861879
E2f2	3.80103798133249	3.87094888325255	1.73293697575372	1.78108351728091	6.08692377736164	6.16518729805795	3.51129226985273	2.96610369921409	3.12415316150897	6.38131397681382
Asap3	1.01431830891427	2.25240633334424	0.702857199530979	0	1.51244524917336	0.687051321497974	1.31584551101838	1.24418566821109	1.07971771789373	1.43878552074299
Tcea3	1.83846137899956	4.46753497683981	2.50342236657077	2.15578752784686	6.67371701210305	7.28743444323248	4.11652040661185	3.89633004860934	2.22299767955029	6.90854381308277
Zfp46	2.83149229094686	2.34498677949817	3.83053449982533	0.232025266123725	4.72716611102848	4.60036295788696	2.17413250066993	2.11093622572829	3.02515920434098	4.79882660533261
Hnrnpr	8.15325374018995	8.13808169093765	7.44176526654836	7.01296368688172	6.42683175924841	5.93299803568468	8.14607120306916	8.20420028060168	7.61347275025898	5.82393857498021
9130020K20Rik	2.06713830448451	1.70488720357286	2.08364138802351	0.423276388703571	0.197112469904063	0.272083938260465	2.11819273231888	2.11475816226552	2.71975151110566	0.468224730586312
Gm31295	0	0	0	0	0	0	0	0.196213669106861	0	0
Htr1d	1.39187967903214	1.55659223753803	0	0	1.89932598341596	1.18875546788783	1.41191204254284	2.25273479872501	0	1.26137425497702
Luzp1	5.28436768216386	5.25219700804494	5.0839633679847	3.21320482049124	7.21577415460103	7.17183348439242	5.09741969864279	5.99520177051803	6.70692027676287	7.00312763135128
Kdm1a	6.76113270104088	7.34757627060213	6.46535663636979	3.97407713444293	4.71871653457984	4.02058117483425	7.07387772943923	6.82421706927964	6.40418375295869	6.23748687353355
Tex46	0	0	0	0	0	0	0	0	0	0
Lactbl1	0	0	0	0	0	0	0	0	0	0
Ephb2	3.32989488655796	3.49624075581888	3.46492227945385	4.03222848032192	1.84008200007699	1.07481226025389	2.44817083333937	3.24634471616397	1.07971771789373	0.452026084045382
LOC115489948	0	0	0	0	0	0	0	0	0	0
Gm31536	0	0	0.545712738842744	0.142671569974414	0	0	0	0.359079564668138	0	0.0472017696640885
C1qb	0.457568773057733	0	2.2791355031298	0	3.15711345996368	4.52889413231183	0	0	1.9794553092746	7.18911730817712
C1qc	0.464714628114153	0.237749993632475	1.8117168572417	0	0	0	0	0	0	0
C1qa	0.158420424764794	0.416262748896255	1.42265878579295	0	0	0	0	0	0	0.126355430884906
Epha8	0.662980336298907	0.237749993632475	0.596633553031802	0.369321572982754	0	0	0.206363669295821	0.772895280403482	1.57268718468691	0.0453571103273626
Zbtb40	3.14397798302603	2.6535582133313	4.05669198660996	1.59212572408969	2.79286108807912	3.30797011495766	3.34238071406552	3.51016759352265	5.09532465023184	2.30957618971356
Gm31648	0	0	0	0	0	0	0	0	0	0
Gm13001	0	0	0	0	0	0	0	0	0	0
Gm31762	0	0	0	0	0.0635238666917011	0	0	0	0	0
Gm13003	0	0	0	0	0.462479410563562	0.0854399008738851	0	0	0	0
Gm46872	0	0	0	0	0.0528646651022735	0	0	0.162865895561277	0	0.184290852678226
Gm31820	0	0	0	0	0	0	0	0	0	0
Wnt4	2.38007971016661	1.45426475904062	2.15031056053822	0.667785130271866	1.05988568004567	0.128102162105602	1.30233379199489	2.79101350659959	3.4376646265701	0.646962359782816
Cdc42	8.20523330194236	8.43407202720324	9.48953130577326	8.91518236324427	8.22659991752009	8.19738744611423	8.21834749867849	8.80576826561157	9.8455766390239	8.04997641803756
LOC115489905	0.579809297412513	0	1.48970170244197	0.0781365968773445	0.21696116748588	0.17920548279584	0.251114374420733	1.08986425410825	1.64964352641375	0.22783344977385
Cela3a	0.288285254557157	0	0	0	0	0	0	0	0	0
Cela3b	0	0	0	0	0.112012163247822	0	0	0	0	0
Gm13010	0	0	0	0	0	0	0	0.196213669106861	0	0.0980619489281699
1700013G24Rik	0	0	0	0	0	0	0	0	0	0
Hspg2	1.39778698305186	1.76995180706424	1.24542673320533	0.0910805541336294	0	0	0.951383146302591	0.880803051638192	1.7191564314225	0.0472017696640885
Mir7018	0	0	0	0	0	0	0	0	0	0
Ldlrad2	0	0	0.201197375250307	0	0	0	0	0	0	0
Usp48	7.14972360993797	6.62897583059674	7.07310458156049	5.3090058604399	6.93585930232834	6.96365581565172	7.39766529496824	6.9483336056892	7.67329395686011	5.8588488440145
Rap1gap	1.55199174590821	2.34498677949817	5.32257478773571	0.615700536531819	2.46399109956402	1.02553115014593	3.93566461635035	3.816482075987	5.37740316604356	1.95340784587219
Rap1gapos	0	0	0.358341835938542	0	0.402227397529871	0.218345928691268	0.251114374420733	0.940554272043526	0.214714251043626	0
LOC115489906	0	0	0.344515363592436	0	0	0	0	0	0	0.0866406328849117
Alpl	6.70399137438292	6.8190306992814	1.98201952613239	0	0.209926075393009	2.174290546743	7.71737095882043	6.30915604537328	3.13328135181138	0
Gm32079	0	0	0	0	0	0	0	0.295648217221603	0	0
Ece1	2.91733553294823	2.24062269619252	1.42265878579295	0.0671414483172962	1.1708120989043	3.55351250657774	3.70044316421058	2.39381646324033	2.65596166391909	0.492936871069113
LOC102634683	0.32770394326537	0.59688587169834	0	0.33220311132183	0	0	0.437024681877613	0.603960396719167	0.76112833381335	0.0500499122776064
LOC115489907	0	0	0	0	0	0	0	0	0	0
Eif4g3	6.60977652057881	5.30820160695798	8.21423866632096	8.62262730647465	7.89586974891834	7.70733954723461	7.19421486264999	7.00780876652481	7.98460746296683	6.20223815313253
1700095J12Rik	0	0	0	0	0	0	0	0	0	0
Mir6399	0	0	0	0	0	0	0	0	0	0
Hp1bp3	5.5469789965745	5.50110880767998	5.40130081162275	5.22158211240128	4.69775319872724	4.89929554637857	5.64673224846351	6.04914039690284	6.22120899543624	4.91475307938424
Sh2d5	0.32770394326537	1.47268098171153	1.26637329576796	1.38875384869454	1.11049912230155	0.14565137067408	0	1.56954590525976	0.380003993416035	0.854532605274164
Kif17	0	0	1.09426552466048	1.40809985711314	8.75447871428969	8.56803445146879	0	0	2.02385868198898	9.61660076479553
Ddost	6.72110156290342	7.1496917113906	8.33584336379003	7.36954754685769	5.23279254844477	4.29648112109321	6.65480013810373	7.3868165221346	7.85954410968216	4.48273367299863
Pink1	3.8579706814826	4.51366618490513	3.99172065887444	5.35177470262721	3.86048285703218	3.16322663492843	4.66204399383655	5.97316980569819	4.31443135461399	2.48060116186436
Mir7019	0	0	0	0	0	0	0	0	0	0
Cda	0.158420424764794	0.487484881406358	0	0	0.274692752906992	0.56454652115498	1.58130765031374	4.27725232425571	1.18381133828116	0.171712541212269
Fam43b	0	0	0	0	0	0	0	0.504709419691664	0	0
Mul1	4.36234253088468	4.2803977904203	6.36732920650249	5.67122950669861	4.87039122166067	4.83848627006596	4.36655310586489	4.62250347071493	5.72680945680205	4.61010993286982
Camk2n1	1.09856085746801	0	0	1.40050393957939	0.298344830651073	0.144427802295941	1.08243014498764	0.992901562028895	0.958028097609152	0.29224012889958
Gm32549	0.464714628114153	0.982128445887229	0	0.106013209725893	0	0	0	0.477247063181879	0	0.260100896474601
Vwa5b1	0.464714628114153	0	0	0	0	0	0	0	0	0.0498545680687295
Gm32662	0	0	0	0	0	0	0	0	0	0
Gm32770	1.56143142029149	3.6198260277559	2.33615269820583	0.428840595390744	2.54299574539875	3.75025438147938	3.45976733039968	3.00232739892116	2.37143261384631	2.23595664742474
Ubxn10	1.26120373183385	0.918991798216335	1.75495338072462	0	0	0	1.1097112960617	1.63964854597948	1.8774548341005	0
Pla2g2c	0.464714628114153	0	3.30955421681309	0	0	0	0	1.98990010106953	0.977419516054664	0
LOC115489908	0	0	0.545712738842744	0	0	0	0	0	0	0
Pla2g2f	0	0.61756927038984	0	0	0	0	0.811933430926349	0	0	0
Gm42332	0	0	0	0	0	0	0	0	0	0
Gm32871	0	0	0	0	0	0	0	0	0	0
Pla2g2d	0	1.33501662607909	0.57674054925685	0.0563434836286607	0	0.14565137067408	0.206363669295821	0.477247063181879	0.214714251043626	0
Pla2g5	0.493696817798331	0.918991798216335	0.870937117986468	0	0.0635238666917011	0	0.859729732531068	0.640112958743156	0	0
Gm32930	0	0	0	0	0	0	0	0	0	0
Gm13030	0	0	0	0	0	0	0	0	0	0
Pla2g2e	0	0	0	0	0	0	0	0	0.214714251043626	0
Otud3	3.72513311316984	4.47745816078985	4.77356890858685	4.71253395850992	6.51738153838259	6.32918960450442	3.82143850187785	4.88583245843042	5.56571859544244	6.72488938690362
Gm33011	0	0	0	0	0	0	0	0.196213669106861	0	0
LOC115489909	0	0	0	0	0	0	0	0	0	0
Gm42333	0.158420424764794	0	0	0	0.0424810747453799	0	0.251114374420733	0.640112958743156	0	0.136221452170007
Rnf186	0	0	0	0	0	0	0	0	0	0
Tmco4	3.1014466201185	3.24678852413478	0.831780019834377	0	3.0290666176119	3.46115446491507	3.66440065215069	3.66036987906974	0.811558850873563	4.03926430564064
Gm33214	0.579809297412513	0.237749993632475	0	0	0	0	0.497724168991965	1.0860768268179	0	0
Htr6	0.158420424764794	1.08867975313718	0	0	0.0528646651022735	0.046368602080009	1.1097112960617	1.25178082146237	0	0
Nbl1	3.66869908734463	0	0.201197375250307	0.117690123742896	0.0528646651022735	0.0541840357102755	4.16078691662236	0.772895280403482	1.48345328796433	0
Micos10	8.14875156958804	7.90081935841451	9.06344570223001	8.53270462738519	7.71000260250037	7.73293330429168	7.51323205792529	8.67931599898931	9.27576347828833	6.85476689522535
Gm33304	0	0	0	0.265061663004533	0.363258952668205	0	0	0	0	0
Gm16287	0	0	0.702857199530979	0.0910805541336294	0	0.174590063916264	0	0	0.380003993416035	0.412417152524877
Capzb	7.34277937007916	7.29383832031914	7.70317626935056	6.98910022964764	5.96204300318369	6.25341913871884	7.9363539438043	7.96903109066775	7.60734011203526	5.70873688601638
Pqlc2	2.98023683510616	2.80874482597752	4.03740313086396	1.94462848813289	3.04345183187899	2.74478843263504	4.00380462345542	3.34618318915326	2.64810448630898	3.11328049342305
Akr7a5	3.33515541608601	4.49680198343393	6.20713831389927	4.34387186775852	4.80368268834544	5.26020250090052	4.3504581955005	4.58926232328765	3.77627047303911	5.21506599437015
Mrto4	6.8421783692467	7.06868405807647	6.6296376620297	5.42088753635106	4.93002719416161	5.21287109964047	6.63519724827962	6.40542211135752	6.35748176209466	5.61421001361651
Emc1	4.56082091369948	4.99511425217228	5.34598508221199	4.84479186027181	2.60307474054997	0.95792238886913	4.38601132103005	4.73596121739357	5.75794159037836	2.68834048610492
Ubr4	6.74227212600002	7.49985153196602	8.78296564706403	7.76598108042537	6.8093845375493	6.09284794587272	7.62504350290753	7.36132243890175	8.92157662587421	6.00120985208923
Iffo2	4.67794160710399	4.44194509870999	2.61465853642563	3.42397696659108	3.88275086347911	3.42859855770538	6.01051071681286	4.01797252462043	2.27100048354441	4.02112604435887
Aldh4a1	4.75573786914165	4.67724194863226	3.37489452542889	4.00035664865302	5.59595986458011	4.97977804909442	4.70066829039806	4.20887564558795	3.91680377172753	4.0906566399002
Mir7020	0	0	0	0	0	0	0	0	0	0
Tas1r2	0	0	0	0	0.32039177863563	0.206865023959598	0	0	0.214714251043626	0.867547967589325
Gm42334	0	0	0	0	0	0	0	0	0	0
Pax7	0.808906745673098	0	0	0	0	0	0.366677170306914	0	0	0
Gm46873	0	0	0	0	0	0.168182856567046	0	0	0	0
LOC102636380	0	0	0	0	0	0	0	0	0	0
4933427I22Rik	0	0	0	0	0	0	0	0	0	0
Klhdc7a	0.169283518500576	0	0	0	0	0	0.366677170306914	0	0.58438519175041	0
Mir2139	0	0	0	0	0	0	0	0	0	0
Igsf21	4.26615622708846	3.70589873211362	0	0	0.105337560162985	0.128221461836256	3.84703782632758	3.90117364036234	0.380003993416035	0.747107391379045
